2511.T,2512.T,2853.T,1484.T,1364.T,1474.T,1493.T,1591.T,1592.T,1593.T,1599.T,159A.T,2017.T,2526.T,2567.T,1328.T,1632.T,1399.T,1478.T,1489.T,1494.T,1577.T,1651.T,2011.T,2084.T,2085.T,235A.T,2849.T,1681.T,2520.T,1477.T,1554.T,1657.T,2250.T,234A.T,2518.T,2564.T,2636.T,2643.T,2848.T,2851.T,1545.T,2087.T,2568.T,2569.T,2840.T,2841.T,2845.T,1547.T,1655.T,2086.T,2247.T,2248.T,2521.T,2558.T,2563.T,2630.T,2633.T,2634.T,1630.T,2092.T,2246.T,2259.T,2861.T,2862.T,181A.T,182A.T,183A.T,2015.T,2016.T,2090.T,2245.T,2647.T,2648.T,2838.T,2839.T,1626.T,1486.T,1487.T,1566.T,2256.T,2510.T,2519.T,2622.T,2527.T,2528.T,1343.T,1345.T,1398.T,1488.T,1555.T,1595.T,2018.T,2515.T,2552.T,2555.T,2556.T,2864.T,1698.T,1476.T,1597.T,1660.T,2096.T,2097.T,2098.T,210A.T,2517.T,2565.T,2852.T,2855.T
957.7548217773438,775.2008666992188,654.2421875,2228.024169921875,21147.837890625,20197.63671875,15568.23046875,19137.572265625,1831.1788330078125,20464.890625,20191.4453125,,,20044.767578125,262.02056884765625,6811.0,16833.84375,1721.0390625,2732.607666015625,1522.7437744140625,22156.32421875,25732.26171875,1442.7130126953125,,,,,3464.160888671875,1715.3243408203125,1176.775390625,2086.546142578125,3497.89599609375,3749.2705078125,194.8241424560547,,1194.7371826171875,2027.7490234375,2725.252197265625,2227.14599609375,1746.42626953125,221.3019256591797,21395.6640625,,3644.699462890625,2519.80419921875,19852.55859375,10000.1533203125,2076.762939453125,6639.2880859375,436.4767150878906,,1008.4110717773438,1368.2421875,1412.271484375,17389.2265625,262.0378112792969,10380.45703125,280.01373291015625,2040.350830078125,24621.43359375,,,,4722.2275390625,4139.6259765625,,,,,,,,4963.888671875,3729.989501953125,7401.06298828125,5560.50048828125,29596.212890625,20731.10546875,13446.8544921875,41350.12890625,,942.6934814453125,831.4364624023438,1612.242919921875,1027.53564453125,1004.3941650390625,1794.547119140625,1696.19189453125,1701.808837890625,1715.2908935546875,1659.4346923828125,1708.468505859375,,1106.505615234375,1773.3797607421875,1724.556640625,1714.5443115234375,1093.0203857421875,2281.0166015625,1717.7532958984375,1705.9996337890625,9437.38671875,,,,,1006.5388793945312,894.5779418945312,168.07861328125,869.1858520507812
958.685546875,774.7286987304688,654.2421875,2237.926513671875,21162.587890625,20216.5859375,15595.5830078125,19142.13671875,1830.2340087890625,20431.80859375,20390.470703125,,,20286.2734375,262.30462646484375,6791.0,17104.28515625,1733.5946044921875,2741.963134765625,1547.5404052734375,22340.080078125,25896.642578125,1458.608154296875,,,,,3464.160888671875,1701.9754638671875,1174.4273681640625,2096.9697265625,3476.513916015625,3729.9443359375,195.781494140625,,1193.7919921875,2028.651123046875,2726.20068359375,2229.049072265625,1754.1666259765625,221.58871459960938,21055.73828125,,3589.16162109375,2479.689453125,19578.830078125,9832.9033203125,2042.1334228515625,6597.19287109375,433.7530212402344,,1002.7701416015625,1367.8675537109375,1402.9737548828125,17277.193359375,260.0020446777344,10312.3564453125,278.16314697265625,2026.7711181640625,24539.9375,,,,4761.169921875,4139.6259765625,,,,,,,769.7547607421875,4968.53076171875,3727.220947265625,7417.7529296875,5569.75439453125,29577.056640625,20740.14453125,13446.8544921875,41473.91015625,,942.0050659179688,835.3094482421875,1617.578857421875,1027.53564453125,999.4463500976562,1787.374267578125,1688.1024169921875,1698.6688232421875,1709.464111328125,1618.571044921875,1698.5823974609375,,1098.7261962890625,1773.3797607421875,1718.68603515625,1706.909912109375,1080.7921142578125,2296.17724609375,1712.3740234375,1698.3896484375,9397.09375,,,,,1002.94091796875,890.1094360351562,167.89797973632812,860.1319580078125
963.3394165039062,772.4622802734375,662.3507690429688,2195.0166015625,20887.173828125,19889.74609375,15281.02734375,18877.2890625,1801.8875732421875,20152.955078125,20319.390625,,,20286.2734375,265.1454772949219,6802.0,16886.03515625,1714.528564453125,2710.156005859375,1523.93896484375,22151.732421875,25576.76953125,1439.4404296875,,,,,3440.9423828125,1701.02197265625,1167.383544921875,2078.017822265625,3504.69921875,3758.933837890625,195.781494140625,,1177.7236328125,2016.925048828125,2669.30615234375,2229.049072265625,1719.3348388671875,217.2869415283203,21518.82421875,,3666.517822265625,2503.956298828125,19986.93359375,9936.439453125,2063.900390625,6680.404296875,439.1031799316406,,1015.353759765625,1361.127685546875,1404.93115234375,17501.2578125,260.3898010253906,10326.94921875,281.5233459472656,2026.7711181640625,24367.35546875,,760.5160522460938,,4726.86328125,4139.6259765625,,,,,,,,4999.1669921875,3713.379150390625,7467.82373046875,5543.84521484375,29155.62109375,20911.888671875,13395.724609375,41836.3984375,,942.8902587890625,842.7911987304688,1611.353759765625,1027.53564453125,996.74755859375,1776.1668701171875,1678.6636962890625,1688.80078125,1697.3623046875,1586.6318359375,1689.5955810546875,,1090.031494140625,1759.97900390625,1711.9122314453125,1696.58154296875,1061.03857421875,2269.99072265625,1702.5120849609375,1688.9892578125,9370.2333984375,,,,,997.5440673828125,879.3853149414062,167.26577758789062,857.4155883789062
967.9930419921875,775.3897094726562,662.3507690429688,2199.73193359375,20857.669921875,19851.8515625,15281.02734375,18795.09375,1799.0528564453125,20143.50390625,20319.390625,,,20286.2734375,263.2515869140625,6850.0,16857.568359375,1715.4586181640625,2712.96240234375,1522.4451904296875,22124.166015625,25554.55078125,1432.4281005859375,,,,,3450.2294921875,1711.5103759765625,1167.8531494140625,2078.017822265625,3500.811767578125,3763.76513671875,191.66482543945312,,1175.833251953125,2025.0430908203125,2670.25439453125,2189.091552734375,1720.3023681640625,218.91204833984375,21410.443359375,,3649.658203125,2495.041748046875,19897.34765625,9897.61328125,2054.501220703125,6663.76220703125,438.22772216796875,,1012.7503051757812,,1401.9951171875,17442.80859375,259.7111511230469,10297.763671875,281.0364074707031,2023.8612060546875,24429.67578125,,,,4791.7685546875,4139.6259765625,,,,,,,,5031.65869140625,3727.220947265625,7513.25732421875,5588.26123046875,29098.15234375,21011.318359375,13465.4462890625,41827.55859375,,944.6605224609375,846.39990234375,1622.0250244140625,1013.9795532226562,990.4505615234375,1781.0982666015625,1683.158203125,1693.2861328125,1701.3963623046875,1576.298828125,1691.842041015625,,1079.0489501953125,1766.2330322265625,1712.3642578125,1701.5213623046875,1059.1507568359375,2271.36865234375,1706.99462890625,1693.0179443359375,9379.1865234375,,,,,998.893310546875,878.489013671875,166.63356018066406,861.9619750976562
970.7855224609375,775.5785522460938,662.3507690429688,2190.772705078125,20724.87890625,19761.8515625,15130.5888671875,18731.16796875,1786.7694091796875,19996.986328125,19779.185546875,,,20286.2734375,261.357666015625,6856.0,16848.078125,1706.623291015625,2710.156005859375,1525.1337890625,22110.38671875,25678.953125,1434.7652587890625,,,,,3440.9423828125,1716.27783203125,1176.775390625,2071.385009765625,3505.671142578125,3758.933837890625,193.8667755126953,,1173.9427490234375,2042.181640625,2640.85888671875,2189.091552734375,1712.56201171875,218.43408203125,21188.751953125,,3611.9716796875,2463.34619140625,19673.390625,9776.158203125,2030.260498046875,6658.8671875,437.7413635253906,,1009.2789306640625,1351.391845703125,1397.1015625,17428.193359375,259.1295471191406,10253.9853515625,280.5981140136719,2017.55615234375,24309.830078125,,766.5237426757812,,4821.43896484375,4192.69775390625,,,,,,,,5033.51513671875,3724.452880859375,7512.330078125,5567.904296875,29069.41796875,21011.318359375,13442.2060546875,41986.6953125,,943.4802856445312,845.871826171875,1622.9141845703125,1013.9795532226562,1000.3458862304688,1794.547119140625,1695.2930908203125,1706.7430419921875,1716.635498046875,1611.056396484375,1707.5699462890625,,1108.7938232421875,1776.060302734375,1727.717529296875,1714.9932861328125,1078.974365234375,2266.31494140625,1717.7532958984375,1707.3426513671875,9473.2021484375,,,,,1003.8403930664062,877.5924072265625,166.90451049804688,868.32666015625
971.7162475585938,774.9175415039062,662.3507690429688,2230.382080078125,21108.490234375,20079.21484375,15408.6728515625,19087.341796875,1820.78515625,20389.267578125,20290.958984375,,,20286.2734375,260.60015869140625,6839.0,17090.052734375,1742.4298095703125,2760.673095703125,1549.9305419921875,22500.8671875,26061.025390625,1460.4781494140625,,,,,3496.666259765625,1724.3824462890625,1183.349609375,2096.9697265625,3531.91259765625,3792.75439453125,194.8241424560547,,1193.7919921875,2058.417724609375,2705.33935546875,2214.7783203125,1740.6209716796875,218.91204833984375,21494.193359375,,3659.575927734375,2489.59423828125,19967.025390625,9882.6806640625,2052.52197265625,6720.54150390625,441.9241638183594,,1018.3911743164062,1361.87646484375,1406.888671875,17593.8046875,260.68060302734375,10336.6767578125,283.2277526855469,2032.5911865234375,24712.517578125,,,,4843.69091796875,4192.69775390625,,,,,,,773.3283081054688,5037.22802734375,3714.30224609375,7509.54833984375,5550.32177734375,29749.462890625,21029.39453125,13395.724609375,42039.75,,942.0050659179688,851.2410278320312,1616.689453125,1013.9795532226562,1007.5426025390625,1802.61669921875,1705.6304931640625,1713.4710693359375,1724.2550048828125,1628.904541015625,1716.556884765625,,1110.1666259765625,1788.5675048828125,1736.7490234375,1722.1783447265625,1092.190185546875,2300.771728515625,1726.718505859375,1716.7432861328125,9535.87890625,,,,,1010.1368408203125,879.38525390625,168.71083068847656,871.0543823242188
974.5084838867188,776.5230102539062,662.3507690429688,2228.967529296875,21103.572265625,20164.4765625,15458.8203125,19073.642578125,1818.8953857421875,20403.447265625,20290.958984375,,,20186.830078125,262.3993225097656,6823.0,17047.353515625,1741.5,2752.25341796875,1552.320556640625,22468.70703125,26069.908203125,1457.673095703125,,,,,3515.24072265625,1724.3824462890625,1181.47119140625,2095.074462890625,3551.350830078125,3816.911865234375,197.69625854492188,,1190.95654296875,2052.103515625,2706.287841796875,2235.70849609375,1754.1666259765625,220.82395935058594,21706.03125,,3698.254150390625,2502.965576171875,20151.166015625,9947.3896484375,2063.900390625,6761.65771484375,444.64794921875,,1027.0693359375,1367.118896484375,1411.7822265625,17710.708984375,261.26226806640625,10361.0,284.93218994140625,2035.5008544921875,24659.783203125,,767.668212890625,,4843.69091796875,4192.69775390625,,,,,,,774.5839233398438,5075.291015625,3722.607421875,7564.25390625,5561.42626953125,29538.74609375,21169.501953125,13437.5595703125,42075.109375,,943.5787353515625,850.9769287109375,1618.4681396484375,1013.9795532226562,1007.5426025390625,1793.650634765625,1697.0909423828125,1706.7430419921875,1717.531982421875,1631.7227783203125,1708.0191650390625,,1110.1666259765625,1780.5272216796875,1729.0721435546875,1715.8914794921875,1095.0220947265625,2302.609375,1718.649658203125,1704.65673828125,9504.5419921875,,,,,1008.7877197265625,872.2139892578125,166.81419372558594,869.2357788085938
968.9238891601562,771.706787109375,667.1591796875,2214.8212890625,21103.572265625,20055.53125,15413.234375,19005.146484375,1817.9505615234375,20332.552734375,20163.015625,,,20030.5625,268.2703857421875,6839.0,16966.693359375,1734.5245361328125,2753.18896484375,1552.320556640625,22528.4296875,25998.828125,1452.9981689453125,,,,,3501.3095703125,1724.859130859375,1181.94091796875,2077.070556640625,3570.7890625,3826.5751953125,197.69625854492188,,1188.1209716796875,2062.0263671875,2698.70166015625,2226.19482421875,1738.685791015625,221.3019256591797,21720.810546875,,3700.238037109375,2502.965576171875,20176.05078125,9940.4228515625,2062.910888671875,6801.794921875,447.27435302734375,,1032.7100830078125,1371.6121826171875,1418.1436767578125,17812.99609375,262.8133850097656,10399.9140625,286.7340393066406,2047.6256103515625,24626.2265625,,763.5675659179688,,4816.8017578125,4192.69775390625,,,,,,,768.3060302734375,5075.291015625,3692.15478515625,7508.62109375,5514.232421875,29538.74609375,21011.318359375,13326.00390625,42083.953125,,942.7918701171875,849.216552734375,1615.800048828125,1023.016845703125,999.4463500976562,1795.4437255859375,1700.6865234375,1708.537109375,1720.2210693359375,1637.8287353515625,1711.6141357421875,,1122.52197265625,1783.207275390625,1732.233154296875,1718.5858154296875,1102.573974609375,2292.04248046875,1719.546142578125,1708.6856689453125,9535.87890625,,,,,1009.68701171875,874.9031982421875,167.71734619140625,869.2357788085938
972.181640625,774.256591796875,666.5935668945312,2246.41455078125,21354.39453125,20363.42578125,15591.025390625,19320.2265625,1846.296875,20616.1328125,20542.107421875,,,20030.5625,265.24017333984375,6869.0,17146.98828125,1742.4298095703125,2788.738037109375,1568.1544189453125,22785.6875,26367.57421875,1473.1007080078125,,,,,3543.102294921875,1747.742919921875,1195.5587158203125,2104.5498046875,3601.89013671875,3874.890380859375,197.21755981445312,,1206.0797119140625,2091.793212890625,2746.1142578125,2269.006103515625,1761.9068603515625,224.16978454589844,22011.474609375,,3749.82568359375,2537.6328125,20439.822265625,10079.796875,2093.582275390625,6868.3642578125,451.5545349121094,,1041.822265625,1386.59033203125,1432.3350830078125,17988.349609375,265.7216491699219,10511.7939453125,289.60723876953125,2068.965087890625,24808.39453125,,,,4826.0732421875,4192.69775390625,,,,,,,,5027.9453125,3694.923095703125,7495.6396484375,5515.158203125,29691.9921875,20979.681640625,13307.4130859375,42083.953125,,941.2183227539062,848.8645629882812,1625.58203125,1023.016845703125,1012.040771484375,1805.3065185546875,1709.2255859375,1717.95654296875,1727.392578125,1642.9957275390625,1718.803955078125,,1128.9285888671875,1792.1412353515625,1732.233154296875,1724.4237060546875,1110.1258544921875,2323.742431640625,1729.4078369140625,1717.6385498046875,9580.6484375,,,,,1014.1845092773438,881.1780395507812,169.43336486816406,878.3282470703125
971.250732421875,773.5955200195312,661.8792724609375,2222.83740234375,21197.017578125,20268.6875,15499.8505859375,19178.669921875,1833.0684814453125,20502.703125,20371.51953125,,,20030.5625,265.9977111816406,6898.0,17251.369140625,1743.8250732421875,2772.834716796875,1575.9219970703125,22785.6875,26420.884765625,1470.295654296875,,,,,3529.171630859375,1754.89404296875,1203.5416259765625,2090.33642578125,3610.63720703125,3874.890380859375,197.21755981445312,,1199.4632568359375,2106.224853515625,2722.407958984375,2250.930419921875,1754.1666259765625,224.16978454589844,22021.326171875,,3748.83349609375,2536.642333984375,20434.845703125,10069.841796875,2092.098388671875,6878.1533203125,452.2354431152344,,1044.4256591796875,1389.21142578125,1434.29248046875,18012.705078125,265.7216491699219,10526.3876953125,289.8994140625,2069.93505859375,24736.486328125,,,,4812.16650390625,4146.2607421875,,,,,,,,5014.9482421875,3689.385986328125,7503.0576171875,5510.53125,29615.369140625,20970.642578125,13302.7646484375,42349.1875,,941.5133056640625,853.7936401367188,1625.58203125,1036.5728759765625,1008.8922119140625,1801.7200927734375,1702.4842529296875,1712.573974609375,1721.5657958984375,1640.17724609375,1714.7593994140625,,1141.2841796875,1785.887451171875,1737.6519775390625,1721.7293701171875,1120.5098876953125,2317.77001953125,1724.0286865234375,1710.923828125,9562.7421875,,,,,1012.3855590820312,877.5924072265625,168.89144897460938,875.6005249023438
970.320068359375,770.6680908203125,661.4078979492188,2222.365966796875,21192.09765625,20188.162109375,15422.3505859375,19178.669921875,1834.958251953125,20474.34375,20376.2578125,,,20030.5625,264.7667236328125,6905.0,17379.47265625,1742.89501953125,2774.70556640625,1577.41552734375,22776.5,26483.08203125,1470.295654296875,,,,,3519.884521484375,1741.0684814453125,1195.5587158203125,2087.49365234375,3607.721435546875,3874.890380859375,197.69625854492188,,1195.682373046875,2123.363525390625,2714.821533203125,2248.076171875,1750.2965087890625,222.83145141601562,22016.3984375,,3749.82568359375,2536.642333984375,20429.8671875,10069.841796875,2091.109130859375,6876.19580078125,451.8463134765625,,1043.991943359375,1386.964599609375,1432.8243408203125,18007.833984375,265.5278015136719,10521.5224609375,289.6559143066406,2068.480224609375,24544.73046875,,,,4792.69384765625,4146.2607421875,,,,,,,,5014.9482421875,3683.84912109375,7489.14892578125,5504.0537109375,29529.166015625,20948.044921875,13302.7646484375,42136.99609375,,943.6770629882812,852.7373657226562,1626.4713134765625,1036.5728759765625,1007.9924926757812,1805.3065185546875,1708.7762451171875,1717.5081787109375,1728.2889404296875,1648.632080078125,1718.3544921875,,1142.1993408203125,1790.3546142578125,1733.136474609375,1726.6693115234375,1126.1737060546875,2316.3916015625,1732.09765625,1715.84814453125,9589.6025390625,,,,,1013.2852783203125,882.9707641601562,169.16241455078125,880.146728515625
956.823974609375,768.9683227539062,661.4078979492188,2174.740478515625,20931.439453125,19733.43359375,15098.6767578125,18941.216796875,1789.604248046875,20223.849609375,20125.10546875,,,20030.5625,273.8573913574219,6842.0,17137.498046875,1726.619140625,2769.092529296875,1571.7393798828125,22583.556640625,26189.865234375,1456.2706298828125,,,,,3482.735595703125,1704.8359375,1170.201171875,2064.751953125,3558.154296875,3826.5751953125,193.8667755126953,,1180.559326171875,2096.302978515625,2669.30615234375,2218.583984375,1728.042724609375,221.3019256591797,21784.853515625,,3706.1884765625,2524.26123046875,20245.724609375,10034.9970703125,2083.6884765625,6796.900390625,446.9825439453125,,1032.7100830078125,1383.22021484375,1425.973388671875,17817.8671875,264.17059326171875,10472.87890625,286.8314514160156,2057.810302734375,24285.861328125,,,,4747.26171875,4146.2607421875,,,,,,,,4952.74853515625,3656.164794921875,7397.35498046875,5464.2646484375,29213.08984375,20667.83203125,13223.7470703125,41836.3984375,,943.0869140625,851.0650024414062,1614.021484375,1028.439208984375,1007.5426025390625,1800.823486328125,1692.147216796875,1710.331298828125,1722.462158203125,1634.5408935546875,1714.7593994140625,,1133.5047607421875,1784.9937744140625,1733.136474609375,1707.808349609375,1118.6219482421875,2276.8818359375,1723.13232421875,1711.37158203125,9562.7421875,,,,,1011.0363159179688,878.489013671875,168.62049865722656,873.7820434570312
953.5663452148438,764.341064453125,650.5650634765625,2162.480224609375,20734.712890625,19652.90625,15075.8828125,18731.16796875,1767.871826171875,20025.345703125,19651.2421875,,,20030.5625,284.55792236328125,6822.0,17056.841796875,1716.853759765625,2719.510986328125,1553.00048828125,22445.740234375,26016.185546875,1438.0380859375,,,,,3454.873291015625,1696.2545166015625,1156.583251953125,2054.3291015625,3526.081298828125,3792.75439453125,193.1008758544922,,1170.162109375,2086.380859375,2646.548095703125,2200.508056640625,1721.2698974609375,215.75743103027344,21671.546875,,3689.32861328125,2512.870849609375,20136.236328125,10000.1533203125,2074.289306640625,6753.826171875,444.25885009765625,,1028.804931640625,1373.8590087890625,1418.1436767578125,17700.962890625,263.10418701171875,10414.5068359375,284.98089599609375,2047.1405029296875,24257.09765625,,749.453857421875,,4747.26171875,4075.181396484375,,,,,,,758.4547119140625,4925.8271484375,3633.094482421875,7338.939453125,5427.2490234375,29021.52734375,20215.87890625,13051.7685546875,41270.5625,,938.1693725585938,835.7495727539062,1597.12548828125,1027.53564453125,1007.5426025390625,1792.3057861328125,1684.0570068359375,1703.60302734375,1714.3944091796875,1603.5411376953125,1704.4241943359375,,1122.9796142578125,1776.060302734375,1727.2659912109375,1698.8270263671875,1101.630126953125,2252.07275390625,1716.856689453125,1703.3138427734375,9432.91015625,,,,,1005.6395263671875,873.1102905273438,168.43988037109375,871.0543823242188
948.4471435546875,761.4136352539062,653.4879150390625,2167.53662109375,20626.517578125,19690.2734375,15249.37109375,18626.138671875,1783.169921875,19897.734375,19743.26953125,,,19713.29296875,286.3570861816406,6805.0,17014.140625,1714.8040771484375,2715.768798828125,1546.7142333984375,22533.021484375,26002.82421875,1435.700439453125,,,,,3454.873291015625,1684.8126220703125,1153.2962646484375,2047.6959228515625,3496.923828125,3754.101806640625,190.3245086669922,,1162.6002197265625,2076.458740234375,2625.686767578125,2180.529052734375,1700.9515380859375,216.52218627929688,21356.251953125,,3641.353271484375,2494.41552734375,19862.51171875,9899.6044921875,2056.974609375,6676.48828125,438.7140808105469,,1015.353759765625,1374.607666015625,1408.8460693359375,17491.513671875,261.3592224121094,10341.54296875,281.32855224609375,2031.620849609375,24506.380859375,,749.1678466796875,,4734.28125,4075.181396484375,,,,,,,,4880.33740234375,3622.020751953125,7277.74365234375,5409.6669921875,28954.482421875,20385.759765625,13067.74609375,41340.96484375,,934.5304565429688,831.7886352539062,1574.00439453125,1024.3724365234375,999.4463500976562,1790.9608154296875,1693.403076171875,1702.7056884765625,1713.9461669921875,1595.607666015625,1703.974853515625,,1110.1666259765625,1775.1666259765625,1725.9112548828125,1711.4979248046875,1080.8624267578125,2278.944580078125,1715.9600830078125,1702.8662109375,9522.3955078125,,,,,1004.739990234375,866.83544921875,169.16241455078125,871.9635620117188
940.0703735351562,764.6243896484375,657.3737182617188,2153.703369140625,20508.482421875,19575.294921875,15207.8447265625,18607.873046875,1776.47705078125,19888.28125,19738.474609375,,,19713.29296875,284.55792236328125,6748.0,16838.58984375,1703.6236572265625,2688.63916015625,1535.0396728515625,22340.080078125,25891.4921875,1424.0130615234375,,,,,3440.9423828125,1692.9173583984375,1157.9920654296875,2042.958251953125,3485.26123046875,3739.607421875,191.47335815429688,,1159.764892578125,2064.731689453125,2630.427734375,2170.064453125,1700.9515380859375,216.52218627929688,21262.6484375,,3622.481201171875,2514.259765625,19703.25,9975.2646484375,2073.2998046875,6642.22509765625,436.3794860839844,,1008.4110717773438,,1421.0799560546875,17384.353515625,263.3950500488281,10419.3720703125,280.01373291015625,2048.595458984375,24482.41015625,,,,4734.28125,4075.181396484375,,,,,,,,4856.2001953125,3646.93701171875,7226.74609375,5453.1591796875,28858.701171875,20280.158203125,13185.21875,41073.61328125,,936.0056762695312,827.6517333984375,1602.7698974609375,1032.0540771484375,1005.74365234375,1800.375,1701.0860595703125,1711.2283935546875,1721.5657958984375,1588.9970703125,1714.7593994140625,,1105.1329345703125,1784.9937744140625,1718.68603515625,1718.738525390625,1081.8062744140625,2255.779541015625,1724.0286865234375,1710.028564453125,9567.5888671875,,,,,1008.7877197265625,870.421142578125,167.98831176757812,872.872802734375
932.6242065429688,763.8689575195312,656.2364501953125,2145.116943359375,20410.119140625,19465.10546875,15101.7216796875,18438.91796875,1763.0911865234375,19737.041015625,19613.85546875,,,19713.29296875,283.1374816894531,6716.0,16748.44140625,1707.81640625,2667.122802734375,1534.4410400390625,22381.427734375,25762.349609375,1417.00048828125,,,,,3408.436767578125,1688.6265869140625,1155.1744384765625,2032.5347900390625,3483.3173828125,3725.11279296875,188.98419189453125,,1152.2030029296875,2053.006103515625,2603.87744140625,2153.89111328125,1686.4381103515625,214.13230895996094,21139.48828125,,3604.602294921875,2525.17431640625,19633.576171875,10020.064453125,2080.72021484375,6616.7724609375,435.1148986816406,,1004.9398193359375,,1429.3988037109375,17325.90234375,264.94610595703125,10477.7431640625,279.039794921875,2060.235595703125,24731.693359375,,,,4734.28125,4075.181396484375,,,,,,,,4856.2001953125,3653.396484375,7179.458984375,5465.189453125,28753.341796875,20110.27734375,13194.6162109375,40761.7109375,,934.333740234375,824.0429077148438,1611.759033203125,1032.0540771484375,1008.8922119140625,1794.9954833984375,1697.470703125,1705.397216796875,1717.0838623046875,1588.52490234375,1706.2216796875,,1110.1666259765625,1780.5272216796875,1729.168701171875,1712.8555908203125,1083.6942138671875,2242.807373046875,1717.7532958984375,1706.4473876953125,9540.4716796875,,,,,1008.3377685546875,866.83544921875,167.53672790527344,871.0543823242188
940.5355834960938,768.02392578125,656.2364501953125,2165.62841796875,20636.353515625,19666.322265625,15230.9150390625,18722.033203125,1781.257568359375,19699.23046875,19776.8203125,,,19713.29296875,284.9366760253906,6738.0,16492.232421875,1701.2943115234375,2681.1552734375,1537.7337646484375,22307.923828125,25784.61328125,1421.6754150390625,,,,,3417.72412109375,1710.556884765625,1172.0794677734375,2039.16796875,3513.446533203125,3758.933837890625,191.28189086914062,,1164.49072265625,2059.31982421875,2646.548095703125,2183.38330078125,1702.886474609375,214.6103057861328,21375.95703125,,3641.353271484375,2562.3818359375,19792.8359375,10169.39453125,2111.88671875,6650.056640625,437.25494384765625,,1010.1466064453125,,1442.611328125,17418.451171875,267.2727966308594,10579.8935546875,280.3546142578125,2079.150146484375,24405.70703125,,,,4734.28125,4075.181396484375,,,,,,,,4828.349609375,3684.77197265625,7201.7119140625,5507.7548828125,28877.857421875,20174.5546875,13297.994140625,41046.88671875,,933.7435913085938,823.8668212890625,1624.3438720703125,1013.5277099609375,1003.9442749023438,1799.9267578125,1701.0860595703125,1711.2283935546875,1720.2210693359375,1636.6903076171875,1696.7850341796875,,1119.318603515625,1781.420166015625,1730.9915771484375,1719.19091796875,1109.181640625,2248.830322265625,1724.0286865234375,1709.133056640625,9549.509765625,,,,,1010.1368408203125,871.3175659179688,167.53672790527344,873.7820434570312
941.0010986328125,771.80126953125,656.2364501953125,2157.519287109375,20626.517578125,19647.158203125,15217.0732421875,18630.703125,1782.2137451171875,19670.87109375,19810.375,,,19713.29296875,285.8836364746094,6702.0,16444.787109375,1689.6478271484375,2681.1552734375,1537.135009765625,22261.984375,25811.333984375,1417.9354248046875,,,,,3422.36767578125,1721.9986572265625,1176.305908203125,2040.1153564453125,3512.474365234375,3754.101806640625,191.3776092529297,,1164.49072265625,2069.2421875,2653.18603515625,2178.626708984375,1703.8541259765625,217.0001678466797,21538.53125,,3666.18505859375,2597.109375,19986.93359375,10308.76953125,2140.57958984375,6643.2041015625,436.3794860839844,,1005.3737182617188,,1448.483642578125,17394.095703125,268.7268981933594,10633.4013671875,279.96502685546875,2089.819580078125,23955.080078125,,776.0601196289062,,4734.28125,4075.181396484375,,,,,,,765.8915405273438,4827.4208984375,3710.61083984375,7209.1298828125,5543.84521484375,28925.748046875,20165.373046875,13391.97265625,41278.5859375,,933.9402465820312,824.7470703125,1640.5244140625,1017.1426391601562,1011.1411743164062,1806.203125,1707.8651123046875,1715.7142333984375,1727.8404541015625,1642.3568115234375,1705.3228759765625,,1119.7764892578125,1789.4608154296875,1738.2838134765625,1723.716552734375,1106.3499755859375,2241.417724609375,1730.3046875,1716.295654296875,9581.1455078125,,,,,1015.0841064453125,880.2816162109375,167.53672790527344,878.3282470703125
944.2587280273438,769.6293334960938,656.2364501953125,2165.151611328125,20710.125,19728.603515625,15281.6689453125,18731.16796875,1791.7750244140625,20031.515625,19930.205078125,,,19713.29296875,281.24359130859375,6730.0,16667.66015625,1701.2943115234375,2701.736083984375,1547.3128662109375,22473.3046875,25976.103515625,1428.220458984375,,,,,3450.2294921875,1720.091796875,1172.549072265625,2041.0631103515625,3524.137451171875,3773.42822265625,191.28189086914062,,1168.2716064453125,2081.870849609375,2649.39306640625,2188.14013671875,1704.821533203125,217.0001678466797,21770.076171875,,3705.91650390625,2612.488525390625,20205.912109375,10373.4794921875,2152.4521484375,6686.2783203125,439.6868591308594,,1014.4857788085938,,1452.3984375,17496.384765625,269.3085632324219,10652.8583984375,281.8642272949219,2095.154541015625,24290.15234375,,,,4734.28125,4075.181396484375,,,,,,,,4835.7763671875,3710.61083984375,7234.16455078125,5532.740234375,29141.39453125,20215.87890625,13363.7783203125,41376.609375,,933.2518310546875,831.9646606445312,1636.02978515625,1032.110107421875,1007.5426025390625,1798.1337890625,1698.37451171875,1708.537109375,1719.32470703125,1633.857177734375,1709.75927734375,,1121.60693359375,1781.420166015625,1728.257080078125,1715.5706787109375,1110.1258544921875,2259.022705078125,1722.23583984375,1706.89501953125,9540.4716796875,,,,,1009.68701171875,873.1102905273438,168.25924682617188,872.872802734375
