Date,HYG,IEF,JNK,TLT
2022-03-24,65.99098205566406,95.42567443847656,79.9305648803711,114.03688049316406
2022-03-25,65.51566314697266,94.44632720947266,79.4601058959961,112.45487213134766
2022-03-28,65.92652893066406,94.65999603271484,79.88350677490234,113.41629791259766
2022-03-29,66.74024200439453,95.13187408447266,80.85588836669922,114.27289581298828
2022-03-30,66.5388412475586,95.50579833984375,80.68336486816406,115.16439819335938
2022-03-31,66.2971420288086,95.6838607788086,80.3775405883789,115.44409942626953
2022-04-01,66.29228210449219,95.06084442138672,80.41535186767578,115.88353729248047
2022-04-04,66.79380798339844,94.99848175048828,80.9821548461914,115.07817840576172
2022-04-05,65.92826843261719,93.8664321899414,79.9902114868164,112.47828674316406
2022-04-06,65.41055297851562,93.53667449951172,79.34471130371094,111.56787872314453
2022-04-07,65.30535888671875,93.30491638183594,79.1715316772461,110.7275390625
2022-04-08,64.90899658203125,92.8324966430664,78.7070541381836,109.52825164794922
2022-04-11,64.46409606933594,92.38683319091797,78.14812469482422,107.79498291015625
2022-04-12,64.95751190185547,92.8324966430664,78.7070541381836,107.64614868164062
2022-04-13,65.3458251953125,93.03750610351562,79.17940521240234,107.86500549316406
2022-04-14,64.90899658203125,92.19965362548828,78.65980529785156,105.70278930664062
2022-04-18,64.80382537841797,91.93226623535156,78.56535339355469,105.1775894165039
2022-04-19,64.74723052978516,91.32614135742188,78.51026916503906,104.38972473144531
2022-04-20,64.949462890625,92.03919982910156,78.7070541381836,106.49066162109375
2022-04-21,64.5045394897461,91.5311508178711,78.21109008789062,105.70278930664062
2022-04-22,64.11626434326172,91.57571411132812,77.77029418945312,105.03751373291016
2022-04-25,64.65823364257812,92.16399383544922,78.28194427490234,106.08795166015625
2022-04-26,64.27802276611328,92.77902221679688,77.83321380615234,107.15596008300781
2022-04-27,63.96254348754883,92.26204681396484,77.47113037109375,105.78160858154297
2022-04-28,64.3184814453125,92.12836456298828,77.84896850585938,105.93917846679688
2022-04-29,63.52573776245117,91.63810729980469,76.84130096435547,104.56478118896484
2022-05-02,63.52978515625,90.95542907714844,76.78913879394531,102.75231170654297
2022-05-03,63.862735748291016,91.06248474121094,77.216064453125,103.44503021240234
2022-05-04,64.51241302490234,91.6514892578125,78.01455688476562,104.01499938964844
2022-05-05,63.36735534667969,90.73231506347656,76.60733032226562,101.16516876220703
2022-05-06,63.01003646850586,90.21471405029297,76.18830871582031,99.67448425292969
2022-05-09,62.34412384033203,90.88398742675781,75.34239196777344,100.55133819580078
2022-05-10,62.70146560668945,91.18745422363281,75.66653442382812,101.46329498291016
2022-05-11,62.32787322998047,91.7496566772461,75.27914428710938,103.41871643066406
